LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,HOUSECOST,NOMINAL,IDX2015,A,1978,19.93120203,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1979,21.60998519,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1980,21.77841273,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1981,20.59758924,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1982,19.84515753,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1983,19.52294833,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1984,19.91838689,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1985,20.21130435,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1986,21.15596314,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1987,22.50887563,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1988,24.32130238,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1989,27.69351457,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1990,30.62635058,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1991,31.92983325,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1992,34.05714627,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1993,35.86774228,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1994,38.16531356,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1995,39.88986508,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1996,40.7558023,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1997,41.73707577,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1998,44.386148,
BEL,HOUSECOST,NOMINAL,IDX2015,A,1999,47.54050284,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2000,50.11451497,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2001,52.54206837,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2002,55.90512689,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2003,59.76065288,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2004,64.95261476,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2005,72.53625,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2006,79.61525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2007,85.81875,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2008,89.60525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2009,89.183,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2010,91.9775,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2011,95.67575,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2012,97.8135,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2013,98.962,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2014,98.417,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2016,102.6405,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2017,106.37275,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2018,109.41525,
BEL,HOUSECOST,NOMINAL,IDX2015,A,2019,113.77875,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1970,74.46098951,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1971,67.21080208,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1972,65.08839652,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1973,65.86462051,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1974,64.71750659,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1975,66.57567487,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1976,69.71017896,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1977,76.41670485,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1978,79.69277979,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1979,81.1398459,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1980,73.52525432,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1981,64.46949854,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1982,58.93683524,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1983,54.89328901,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1984,53.3380496,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1985,51.41288121,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1986,50.72506872,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1987,53.22571319,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1988,55.24319619,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1989,58.84769783,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1990,60.0676752,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1991,58.87836353,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1992,59.93718919,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1993,61.27745778,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1994,62.63574387,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1995,60.92294538,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1996,62.19998024,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1997,62.55727175,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1998,64.56971401,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1999,67.31124709,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2000,67.85386622,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2001,67.98121568,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2002,71.85073581,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2003,76.09763058,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2004,81.32229681,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2005,87.90102941,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2006,92.11407965,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2007,95.0613446,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2008,94.98099098,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2009,95.15073763,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2010,97.98593402,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2011,100.2306329,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2012,100.3139518,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2013,100.6738407,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2014,99.38521762,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2016,100.1038114,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2017,100.1728234,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2018,100.3639655,
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2019,100.5526943,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1977,66.55960571,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1978,69.3540795,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1979,70.97115527,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1980,66.59814353,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1981,57.10242316,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1982,50.85929244,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1983,45.9012242,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1984,44.52865651,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1985,43.0434591,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1986,43.42368948,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1987,44.31255284,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1988,46.19051365,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1989,50.7164681,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1990,54.35684478,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1991,55.01659547,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1992,55.42696979,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1993,55.43967678,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1994,56.42446144,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1995,57.32393899,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1996,57.15397522,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1997,57.55699206,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1998,60.50547708,
BEL,HOUSECOST,PRICERENT,IDX2015,A,1999,63.87046962,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2000,66.33975726,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2001,68.23516627,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2002,70.80412795,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2003,74.05327272,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2004,78.97890167,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2005,86.4775374,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2006,91.72316998,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2007,96.98238171,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2008,99.30961599,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2009,96.82882021,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2010,98.6956882,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2011,101.4792445,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2012,102.1746385,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2013,102.0316252,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2014,99.38435088,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2015,100,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2016,101.6840836,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2017,104.256571,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2018,106.1466723,
BEL,HOUSECOST,PRICERENT,IDX2015,A,2019,109.2023859,
BEL,HOUSECOST,REAL,IDX2015,A,1970,37.6995236,
BEL,HOUSECOST,REAL,IDX2015,A,1971,35.51987788,
BEL,HOUSECOST,REAL,IDX2015,A,1972,36.57815394,
BEL,HOUSECOST,REAL,IDX2015,A,1973,39.403392,
BEL,HOUSECOST,REAL,IDX2015,A,1974,40.18273158,
BEL,HOUSECOST,REAL,IDX2015,A,1975,41.26786304,
BEL,HOUSECOST,REAL,IDX2015,A,1976,46.37991314,
BEL,HOUSECOST,REAL,IDX2015,A,1977,50.39129015,
BEL,HOUSECOST,REAL,IDX2015,A,1978,53.99079163,
BEL,HOUSECOST,REAL,IDX2015,A,1979,56.36001848,
BEL,HOUSECOST,REAL,IDX2015,A,1980,51.32519976,
BEL,HOUSECOST,REAL,IDX2015,A,1981,45.18666106,
BEL,HOUSECOST,REAL,IDX2015,A,1982,40.61435812,
BEL,HOUSECOST,REAL,IDX2015,A,1983,37.31824672,
BEL,HOUSECOST,REAL,IDX2015,A,1984,36.05881689,
BEL,HOUSECOST,REAL,IDX2015,A,1985,34.85197187,
BEL,HOUSECOST,REAL,IDX2015,A,1986,36.34205366,
BEL,HOUSECOST,REAL,IDX2015,A,1987,38.03605751,
BEL,HOUSECOST,REAL,IDX2015,A,1988,40.62115186,
BEL,HOUSECOST,REAL,IDX2015,A,1989,44.54818328,
BEL,HOUSECOST,REAL,IDX2015,A,1990,47.96037775,
BEL,HOUSECOST,REAL,IDX2015,A,1991,48.63141755,
BEL,HOUSECOST,REAL,IDX2015,A,1992,50.93665544,
BEL,HOUSECOST,REAL,IDX2015,A,1993,52.31104067,
BEL,HOUSECOST,REAL,IDX2015,A,1994,54.43403141,
BEL,HOUSECOST,REAL,IDX2015,A,1995,56.02898327,
BEL,HOUSECOST,REAL,IDX2015,A,1996,56.88529942,
BEL,HOUSECOST,REAL,IDX2015,A,1997,57.43151911,
BEL,HOUSECOST,REAL,IDX2015,A,1998,60.39886631,
BEL,HOUSECOST,REAL,IDX2015,A,1999,64.44534133,
BEL,HOUSECOST,REAL,IDX2015,A,2000,65.7178826,
BEL,HOUSECOST,REAL,IDX2015,A,2001,67.32979357,
BEL,HOUSECOST,REAL,IDX2015,A,2002,70.90165319,
BEL,HOUSECOST,REAL,IDX2015,A,2003,74.67241512,
BEL,HOUSECOST,REAL,IDX2015,A,2004,79.17419988,
BEL,HOUSECOST,REAL,IDX2015,A,2005,85.96649019,
BEL,HOUSECOST,REAL,IDX2015,A,2006,91.82364339,
BEL,HOUSECOST,REAL,IDX2015,A,2007,96.40097052,
BEL,HOUSECOST,REAL,IDX2015,A,2008,97.56265999,
BEL,HOUSECOST,REAL,IDX2015,A,2009,97.90435917,
BEL,HOUSECOST,REAL,IDX2015,A,2010,99.10937727,
BEL,HOUSECOST,REAL,IDX2015,A,2011,100.2371944,
BEL,HOUSECOST,REAL,IDX2015,A,2012,100.4529554,
BEL,HOUSECOST,REAL,IDX2015,A,2013,100.5616312,
BEL,HOUSECOST,REAL,IDX2015,A,2014,99.26252295,
BEL,HOUSECOST,REAL,IDX2015,A,2015,100,
BEL,HOUSECOST,REAL,IDX2015,A,2016,101.102684,
BEL,HOUSECOST,REAL,IDX2015,A,2017,102.7931736,
BEL,HOUSECOST,REAL,IDX2015,A,2018,103.5783887,
BEL,HOUSECOST,REAL,IDX2015,A,2019,106.3705137,
BEL,HOUSECOST,RENT,IDX2015,A,1977,26.79607706,
BEL,HOUSECOST,RENT,IDX2015,A,1978,28.73270852,
BEL,HOUSECOST,RENT,IDX2015,A,1979,30.44984006,
BEL,HOUSECOST,RENT,IDX2015,A,1980,32.75167882,
BEL,HOUSECOST,RENT,IDX2015,A,1981,36.09750352,
BEL,HOUSECOST,RENT,IDX2015,A,1982,39.03362008,
BEL,HOUSECOST,RENT,IDX2015,A,1983,42.55125181,
BEL,HOUSECOST,RENT,IDX2015,A,1984,44.74093086,
BEL,HOUSECOST,RENT,IDX2015,A,1985,46.95688352,
BEL,HOUSECOST,RENT,IDX2015,A,1986,48.71585615,
BEL,HOUSECOST,RENT,IDX2015,A,1987,50.79512631,
BEL,HOUSECOST,RENT,IDX2015,A,1988,52.64442645,
BEL,HOUSECOST,RENT,IDX2015,A,1989,54.59118659,
BEL,HOUSECOST,RENT,IDX2015,A,1990,56.34124673,
BEL,HOUSECOST,RENT,IDX2015,A,1991,58.03604185,
BEL,HOUSECOST,RENT,IDX2015,A,1992,61.44999461,
BEL,HOUSECOST,RENT,IDX2015,A,1993,64.69221485,
BEL,HOUSECOST,RENT,IDX2015,A,1994,67.63968007,
BEL,HOUSECOST,RENT,IDX2015,A,1995,69.58644022,
BEL,HOUSECOST,RENT,IDX2015,A,1996,71.30804535,
BEL,HOUSECOST,RENT,IDX2015,A,1997,72.50974794,
BEL,HOUSECOST,RENT,IDX2015,A,1998,73.3564655,
BEL,HOUSECOST,RENT,IDX2015,A,1999,74.43128308,
BEL,HOUSECOST,RENT,IDX2015,A,2000,75.54151817,
BEL,HOUSECOST,RENT,IDX2015,A,2001,77.00102828,
BEL,HOUSECOST,RENT,IDX2015,A,2002,78.95080592,
BEL,HOUSECOST,RENT,IDX2015,A,2003,80.69355855,
BEL,HOUSECOST,RENT,IDX2015,A,2004,82.23293867,
BEL,HOUSECOST,RENT,IDX2015,A,2005,83.86897379,
BEL,HOUSECOST,RENT,IDX2015,A,2006,86.79314401,
BEL,HOUSECOST,RENT,IDX2015,A,2007,88.48653914,
BEL,HOUSECOST,RENT,IDX2015,A,2008,90.22924177,
BEL,HOUSECOST,RENT,IDX2015,A,2009,92.10692941,
BEL,HOUSECOST,RENT,IDX2015,A,2010,93.19247699,
BEL,HOUSECOST,RENT,IDX2015,A,2011,94.28126207,
BEL,HOUSECOST,RENT,IDX2015,A,2012,95.73539718,
BEL,HOUSECOST,RENT,IDX2015,A,2013,96.99554477,
BEL,HOUSECOST,RENT,IDX2015,A,2014,99.02761743,
BEL,HOUSECOST,RENT,IDX2015,A,2015,100,
BEL,HOUSECOST,RENT,IDX2015,A,2016,100.9408826,
BEL,HOUSECOST,RENT,IDX2015,A,2017,102.0304577,
BEL,HOUSECOST,RENT,IDX2015,A,2018,103.0804327,
BEL,HOUSECOST,RENT,IDX2015,A,2019,104.1894578,
BEL,HOUSECOST,RENT,IDX2015,A,2020,106.982933,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1970,5.431383122,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1971,5.724224734,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1972,6.193876378,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1973,7.497850352,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1974,9.558792269,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1975,10.66938027,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1976,11.95677831,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1977,12.54246153,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1978,13.17787258,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1979,14.54815032,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1980,16.41078051,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1981,18.80387403,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1982,17.76597229,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1983,18.77468547,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1984,18.66983575,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1985,19.67496939,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1986,22.8821107,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1987,26.56533026,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1988,31.21134266,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1989,35.26045214,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1990,34.2707821,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1991,35.77516893,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1992,36.71497092,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1993,37.51013922,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1994,38.78208123,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1995,36.97697249,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1996,36.96754297,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1997,37.88492684,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1998,37.39418272,
CAN,HOUSECOST,NOMINAL,IDX2015,A,1999,38.42494461,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2000,40.06742564,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2001,41.96167384,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2002,45.34398588,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2003,49.12528893,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2004,53.15883871,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2005,57.40722979,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2006,64.12245955,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2007,71.53208713,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2008,75.43711576,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2009,73.33378092,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2010,79.86294275,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2011,83.82935461,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2012,87.86434306,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2013,90.12497243,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2014,94.88409119,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2016,109.9479202,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2017,123.2589701,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2018,128.2430009,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2019,129.7440127,
CAN,HOUSECOST,NOMINAL,IDX2015,A,2020,137.3584109,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1970,70.90878889,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1971,68.84488596,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1972,65.64876592,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1973,67.62541896,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1974,73.86145118,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1975,71.15528231,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1976,72.36126524,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1977,69.6767404,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1978,65.22105126,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1979,65.7875338,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1980,66.79452177,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1981,67.7005257,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1982,58.47280207,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1983,59.39037022,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1984,54.73550451,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1985,53.8754189,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1986,60.12395839,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1987,66.55073915,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1988,72.83462042,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1989,77.16098228,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1990,72.18480805,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1991,73.60937938,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1992,74.20919768,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1993,74.15764312,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1994,76.21699482,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1995,71.5163712,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1996,70.93897609,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1997,70.79024982,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1998,67.52498648,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1999,66.38089349,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2000,65.42378892,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2001,66.32564965,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2002,69.52428806,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2003,73.42993425,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2004,76.3778946,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2005,79.70033955,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2006,84.25303079,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2007,89.91899486,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2008,90.78954327,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2009,87.80387223,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2010,92.37295044,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2011,93.73766674,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2012,95.5720972,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2013,95.17038334,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2014,97.94025103,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2016,110.9160107,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2017,120.0199104,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2018,123.0612717,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2019,121.6592096,
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2020,118.9812084,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1970,19.88568994,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1971,20.57617366,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1972,21.96935388,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1973,26.11826327,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1974,32.35616804,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1975,34.25725342,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1976,35.84696716,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1977,35.34183439,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1978,35.25792068,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1979,37.17720959,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1980,39.95397784,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1981,42.94247034,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1982,37.29052879,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1983,36.60429622,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1984,34.6638283,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1985,35.01502139,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1986,39.14536228,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1987,43.881245,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1988,49.58641664,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1989,53.34459706,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1990,49.86073139,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1991,50.29886736,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1992,50.24114507,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1993,50.26077551,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1994,51.12167574,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1995,48.05150714,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1996,47.43102982,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1997,48.0320742,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1998,46.89990561,
CAN,HOUSECOST,PRICERENT,IDX2015,A,1999,47.69889898,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2000,49.19598051,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2001,50.70170725,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2002,53.72164902,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2003,57.33496409,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2004,61.40858408,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2005,65.7761041,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2006,72.76727097,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2007,79.93666802,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2008,82.88167144,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2009,79.37189291,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2010,85.39758319,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2011,88.64853065,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2012,91.63660484,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2013,92.50019336,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2014,95.99819211,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2015,100,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2016,109.2231693,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2017,121.6740103,
CAN,HOUSECOST,PRICERENT,IDX2015,A,2018,125.1739483,
